Kode Astra,Nama Barang,Kode Group,Kode Sub Group,Kode Satuan,Kode Rak,Harga Jual,Discount
86643K45NU0ZA,"STRIPE,R MIDDLE CWL B TYP1",HGP,,PCS,,41000.00,15
86643K45NX0ZA,"STRIPE,R MIDDLE COWL TYPE 1",HGP,,PCS,,132000.00,15
86643K45NZ0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,76500.00,15
86643K56H00ZA,"STRIPE A,R SIDE UPPER COVER (EXP)",HGP,,PCS,,25500.00,15
86643K56H00ZB,"STRIPE A,R SIDE UPPER COVER (EXP)",HGP,,PCS,,25500.00,15
86643K56H00ZC,"STRIPE A,R SIDE UPPER COVER (EXP)",HGP,,PCS,,17500.00,15
86643K56H20ZA,STRIPE A R SD UP CVR 1 EXP,HGP,,PCS,,12500.00,15
86643K56H20ZB,STRIPE A R SD UP CVR 2 EXP,HGP,,PCS,,12500.00,15
86643K56H60ZA,"STRIPE,R SID UPR CVER TY 1",HGP,,PCS,,29000.00,15
86643K56H80ZA,"STRIPE,R SD UPRCVR TYP 1",HGP,,PCS,,27500.00,15
86643K56H90ZA,"STRIPE A,R SD UPRCVR TYP 2",HGP,,PCS,,27500.00,15
86643K56H90ZB,"STRIPE A,R SD UPRCVR TYP 1",HGP,,PCS,,27500.00,15
86643K56N20ZA,"STRIPE B, R SIDE LOWER COWL (EXP)",HGP,,PCS,,10500.00,15
86643K56N50ZA,STRIPE A R SD UPPER CVR 3,HGP,,PCS,,30500.00,15
86643K56N50ZB,STRIPE A R SD UPPER CVR 2,HGP,,PCS,,30500.00,15
86643K56N50ZC,STRIPE A R SD UPPER CVR 1,HGP,,PCS,,30500.00,15
86643K56N70ZA,STRIPE A R SD UPPER CVR 1,HGP,,PCS,,24500.00,15
86643K56NF0ZA,"STRIPE A,R SD UPRCVR TYP 2",HGP,,PCS,,28500.00,15
86643K56NF0ZB,"STRIPE A,R SD UPRCVR TYP 1",HGP,,PCS,,28500.00,15
86643K56NG0ZA,"STRIPE,R SD UPR CVR TYP 1",HGP,,PCS,,30500.00,15
86643K56NH0ZA,"STRIPE A,R SD UPRCVR TYP 1",HGP,,PCS,,30500.00,15
86643K56NJ0ZA,"STRIPE B, R SIDE COVER TYPE 2",HGP,,PCS,,56000.00,15
86643K56NJ0ZB,"STRIPE B,R SIDE CVR TYPE 1",HGP,,PCS,,56000.00,15
86643K56NK0ZA,"STRIPE B,R SIDE CVR TYPE 2",HGP,,PCS,,15500.00,15
86643K56NK0ZB,"STRIPE B, R SIDE COVER TYPE 1",HGP,,PCS,,15500.00,15
86643K56NL0ZA,"STRIPE A,R SIDE UP CVR TY2",HGP,,PCS,,41000.00,15
86643K56NL0ZB,"STRIPE A,R SIDE UP CVR TY1",HGP,,PCS,,41000.00,15
86643K56NN0ZA,"STRIPE A,R SIDE UP CVR TY1",HGP,,PCS,,41000.00,15
86643K58N60ZA,"STRIPE B R, FR CVR TYPE 2",HGP,,PCS,,20500.00,15
86643K58N60ZB,"STRIPE B R, FR CVR TYPE 1",HGP,,PCS,,20500.00,15
86643K59HA0ZA,"STRIPE B,L FR COVER TYPE 3",HGP,,PCS,,20500.00,15
86643K59HA0ZB,"STRIPE B,L FR COVER TYPE 2",HGP,,PCS,,20500.00,15
86643K59HA0ZC,"STRIPE B,L FR COVER TYPE 1",HGP,,PCS,,20500.00,15
86643K60H40ZA,STRIPE A L FR COVER,HGP,,PCS,,15500.00,15
86643K60H40ZB,STRIPE A L FR COVER,HGP,,PCS,,15500.00,15
86643K60H40ZC,STRIPE A L FR COVER,HGP,,PCS,,15500.00,15
86643K60H40ZD,STRIPE A L FR COVER,HGP,,PCS,,15500.00,15
86643K60H50ZA,"STRIPE B,FR COVER TYPE 4",HGP,,PCS,,16500.00,15
86643K60H50ZB,"STRIPE B,FR COVER TYPE 3",HGP,,PCS,,16500.00,15
86643K60H50ZC,"STRIPE B,FR COVER TYPE 2",HGP,,PCS,,16500.00,15
86643K60H50ZD,"STRIPE B,FR COVER TYPE 1",HGP,,PCS,,16500.00,15
86643K60H70ZA,"STRIPE B,FR CVR TYPE 4",HGP,,PCS,,7500.00,15
86643K60H70ZB,"STRIPE B,FR CVR TYPE 3",HGP,,PCS,,7500.00,15
86643K60H70ZC,"STRIPE B,FR CVR TYPE 2",HGP,,PCS,,7500.00,15
86643K60H70ZD,"STRIPE B,FR CVR TYPE 1",HGP,,PCS,,7500.00,15
86643K60HA0ZA,"STRIPE B,L FR COVER TYPE 4",HGP,,PCS,,20500.00,15
86643K60HA0ZB,"STRIPE B,L FR COVER TYPE 3",HGP,,PCS,,20500.00,15
86643K60HA0ZC,"STRIPE B,L FR COVER TYPE 2",HGP,,PCS,,20500.00,15
86643K60HA0ZD,"STRIPE B,L FR COVER TYPE 1",HGP,,PCS,,20500.00,15
86643K64N00ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,0.00,15
86643K64N01ZA,"STRIPE,R MIDDLE COWL",HGP,,PCS,,30500.00,15
86643K64N20ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,15500.00,15
86643K64N40ZA,"STRIPE, R. MIDDLE COWL",HGP,,PCS,,91500.00,15
86643K64N60ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,102000.00,15
86643K64N80ZA,"STRIPE A, R. MIDDLE COWL",HGP,,PCS,,30500.00,15
86643K64NC0ZA,"STRIPE A,R MID COWL (TYP1)",HGP,,PCS,,122000.00,15
86643K64NG0ZA,"STRIPE A, R MID COWL(TYP1)",HGP,,PCS,,152500.00,15
86643K64NK0ZA,"STRIPE A,L MIDDLE CWL TYP 1",HGP,,PCS,,38000.00,15
86643K64NM0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,32000.00,15
86643K64NN0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,215000.00,15
86643K64NP0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,32000.00,15
86643K64NQ0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,75000.00,15
86643K64NR0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,150000.00,15
86643K64NS0ZA,"STRIPE A,R MIDDLE COWL TYPE 1",HGP,,PCS,,28000.00,15
86643K81H80ZA,"STRIPE B,L FR COVR TYPE 7",HGP,,PCS,,20500.00,15
86643K81H80ZB,"STRIPE B,L FR COVR TYPE 6",HGP,,PCS,,20500.00,15
86643K81H80ZC,"STRIPE B,L FR COVR TYPE 5",HGP,,PCS,,20500.00,15
86643K81H80ZD,"STRIPE B,L FR COVR TYPE 4",HGP,,PCS,,20500.00,15
86643K81H80ZE,"STRIPE B,L FR COVR TYPE 3",HGP,,PCS,,20500.00,15
86643K81H80ZF,"STRIPE B,L FR COVR TYPE 2",HGP,,PCS,,20500.00,15
86643K81H80ZG,"STRIPE B,L FR COVR TYPE 1",HGP,,PCS,,20500.00,15
86643K81H90ZA,"STRIPE C, FR CVR TY 2",HGP,,PCS,,27500.00,15
86643K81H90ZB,"STRIPE C,FR CVR TY 1",HGP,,PCS,,27500.00,15
86643K81HA0ZA,"STRIPE C,FR CVR TY 4",HGP,,PCS,,27500.00,15
86643K81HA0ZB,"STRIPE C,FR CVR TY 3",HGP,,PCS,,27500.00,15
86643K81HA0ZC,"STRIPE C,FR CVR TY 2",HGP,,PCS,,27500.00,15
86643K81HA0ZD,"STRIPE C,FR CVR TY 1",HGP,,PCS,,27500.00,15
86643K81HB0ZA,"STRIPE C,FR CVR TY 3",HGP,,PCS,,27500.00,15
86643K81HB0ZB,"STRIPE C,FR CVR TY 2",HGP,,PCS,,27500.00,15
86643K81HB0ZC,"STRIPE C,FR CVR TY 1",HGP,,PCS,,27500.00,15
86643K81NA0ZA,"MARK,FR CVR",HGP,,PCS,,15500.00,15
86643KPP620ZA,STRIPE R MIDDLE C TOP,HGP,,PCS,,1151000.00,15
86643KPP620ZB,STRIPE R MIDDLE C TOP,HGP,,PCS,,1151000.00,15
86643KPP630ZA,STRIPE R COWL FR TOP,HGP,,PCS,,14000.00,15
86643KPP640ZA,STRIPE R MIDDLE C TOP,HGP,,PCS,,1180000.00,15
86643KPPT00ZA,"STRIPE A,R MIDDLE COWL T3",HGP,,PCS,,860000.00,15
86643KPPT00ZB,"STRIPE A,R MIDDLE COWL T1",HGP,,PCS,,860000.00,15
86643KPPT00ZC,"STRIPE A,R MIDDLE COWL T2",HGP,,PCS,,860000.00,15
86643KTYD70ZA,STRIPE R FR SD,HGP,,PCS,,48000.00,15
86643KWZ750,EMBLEM R SUBBODY COVER,HGP,,PCS,,55500.00,15
86643KYJK20ZA,STRIPE L MID COWL,HGP,,PCS,,905000.00,15
86643KZZJ00ZA,STRIPE B R MIDDLE,HGP,,PCS,,45000.00,15
86643KZZU00ZA,STRIPE B R MIDDLE,HGP,,PCS,,12000.00,15
86643KZZU00ZB,STRIPE B R MIDDLE,HGP,,PCS,,13000.00,15
86643MGPD80ZA,"STRIPE A, R. MIDDLE COWL TYPE1",HGP,,PCS,,1987000.00,15
86643MJED20ZA,"STRIPE, R. MIDDLE COWL A TYPE1",HGP,,PCS,,1110000.00,15
86643MJEDH0ZB,STRIPE B R SHROUD,HGP,,PCS,,11000.00,15
86643MJEDM0ZA,STRIPE BR SHROUD,HGP,,PCS,,10000.00,15
86643MJEG40ZA,"STRIPE A, R. SHROUD A",HGP,,PCS,,241000.00,15
86643MJPE50ZA,"STRIPE B, R. MIDDLE COWL",HGP,,PCS,,358500.00,15
86643MJPF50ZA,STRIPE B R MIDDLE,HGP,,PCS,,358500.00,15
86643MJVJ62ZA,STRIPE B R MIDDLE COWL,HGP,,PCS,,58000.00,15
86643MJWDR0ZA,STRIPE B R MIDDLE,HGP,,PCS,,27000.00,15
86643MJWDR0ZC,STRIPE B R MIDDLE,HGP,,PCS,,27000.00,15
86643MJWJ00ZC,"STRIPE B, R. MIDDLE COWL",HGP,,PCS,,140000.00,15
86643MJWJ20ZD,"STRIPE B, R. MIDDLE COWL",HGP,,PCS,,111000.00,15
86643MKFD40ZB,STRIPE A R MIDDLESIDE,HGP,,PCS,,1034500.00,15
86643MKFD60ZA,STRIPE A R MIDDLESIDE,HGP,,PCS,,1034500.00,15
86643MKFD80ZA,STRIPE A R MIDDLE COVER,HGP,,PCS,,1014500.00,15
86643MKFD80ZB,STRIPE A R MIDDLE COVER,HGP,,PCS,,1014500.00,15
86643MKFDK0ZA,STRIPE A R MIDDLE,HGP,,PCS,,1021500.00,15
86643MKHD30ZA,STRIPE B R SIDE SIDE,HGP,,PCS,,190000.00,15
86643MKHD70ZB,STRIPE B R SIDE SIDE,HGP,,PCS,,190000.00,15
86643MKKD20ZA,STRIPE B R MIDDLE COVER,HGP,,PCS,,344500.00,15
86643MKKDL0ZA,STRIPE B R MIDDLE COVER,HGP,,PCS,,344500.00,15
86643MKKDQ0ZA,STRIPE B R MIDDLE,HGP,,PCS,,348500.00,15
86643MKPDQ0ZA,MARK R MIDDLE COW,HGP,,PCS,,10000.00,15
86643MKPDQ0ZB,MARK R MIDDLE COW,HGP,,PCS,,10000.00,15
86643MKPDQ0ZC,MARK R MIDDLE COW,HGP,,PCS,,10000.00,15
86643MKPJ00ZB,STRIPE R FR UPPER,HGP,,PCS,,37000.00,15
86643MKPJ00ZC,STRIPE R FR UPPER,HGP,,PCS,,37000.00,15
86643MKPJ80ZB,STRIPE B R MIDDLE,HGP,,PCS,,51000.00,15
86643MKPJ80ZC,STRIPE B R MIDDLE,HGP,,PCS,,51000.00,15
86643MKRD20ZA,STRIPE R WINGLET,HGP,,PCS,,638000.00,15
86643MKRD90ZA,STRIPE A R WINGLE,HGP,,PCS,,654000.00,15
86643MKSEC0ZA,"STRIPE B, R. MIDDLE COWL",HGP,,PCS,,326000.00,15
86643MLCD10ZA,"STRIPE B,R SIDE C",HGP,,PCS,,826000.00,15
86643MLGEG0ZB,STRIPE B R MIDDLE,HGP,,PCS,,244000.00,15
86643MLNE40ZA,"STRIPE B,R MIDDLE",HGP,,PCS,,0.00,15
86644K0JN20ZA,"STRP,L FR TP CVR B TYP 1",HGP,,PCS,,0.00,15
86644K0WN10ZA,"STRIPE,L CTR SID CVR TYP 2",HGP,,PCS,,17500.00,15
86644K0WN10ZB,"STRIPE,L CTR SID CVR TYP 1",HGP,,PCS,,17500.00,15
86644K0WN40ZA,"STRIPE,L CTR SIDE CVR TYP1",HGP,,PCS,,17500.00,15
86644K1AC20ZA,"STRIPE B L,FR COVER TYPE 4",HGP,,PCS,,23000.00,15
86644K1AC20ZB,"STRIPE B L,FR COVER TYPE 3",HGP,,PCS,,23000.00,15
86644K1AC20ZC,"STRIPE B L,FR COVER TYPE 2",HGP,,PCS,,23000.00,15
86644K1AC20ZD,"STRIPE B L,FR COVER TYPE 1",HGP,,PCS,,23000.00,15
86644K1AN50ZA,"STRIPE B,L FR COVER TYPE 2",HGP,,PCS,,25500.00,15
86644K1AN50ZB,"STRIPE B,L FR COVER TYPE 1",HGP,,PCS,,25500.00,15
86644K2FN00ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,30500.00,15
86644K2FN00ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,30500.00,15
86644K2FN20ZA,"STRIPE A, R FRONT COVER TYPE 2",HGP,,PCS,,30500.00,15
86644K2FN20ZB,"STRIPE A, R FRONT COVER TYPE 1",HGP,,PCS,,30500.00,15
86644K2FN30ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,30500.00,15
86644K2FN30ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,30500.00,15
86644K2FN40ZA,"STRIPE, R FRONT CVR TYPE 2",HGP,,PCS,,28500.00,15
86644K2FN40ZB,"STRIPE, R FRONT CVR TYPE 1",HGP,,PCS,,28500.00,15
86644K2FN60ZA,STRIPE R FRONT CVR TYPE 2,HGP,,PCS,,28500.00,15
86644K2FN60ZB,STRIPE R FRONT CVR TYPE 1,HGP,,PCS,,28500.00,15
86644K2FN70ZA,"STRIPE, R FRONT CVR TYPE 2",HGP,,PCS,,28500.00,15
86644K2FN70ZB,"STRIPE, R FRONT CVR TYPE 1",HGP,,PCS,,28500.00,15
86644K2FN80ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,32000.00,15
86644K2FN80ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,32000.00,15
86644K2FNA0ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,32000.00,15
86644K2FNA0ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,32000.00,15
86644K2FNB0ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,22000.00,15
86644K2FNB0ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,22000.00,15
86644K2FNJ0ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,34000.00,15
86644K2FNJ0ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,34000.00,15
86644K2FNK0ZA,"STRIPE, R FRONT COVER TYPE 2",HGP,,PCS,,34000.00,15
86644K2FNK0ZB,"STRIPE, R FRONT COVER TYPE 1",HGP,,PCS,,34000.00,15
86644K2VH00ZA,"STRIPE B,L FR COVER TYPE 5",HGP,,PCS,,17500.00,15
86644K2VH00ZB,"STRIPE B,L FR COVER TYPE 4",HGP,,PCS,,17500.00,15
86644K2VH00ZC,"STRIPE B,L FR COVER TYPE 3",HGP,,PCS,,17500.00,15
86644K2VH00ZD,"STRIPE B,L FR COVER TYPE 2",HGP,,PCS,,24500.00,15
86644K2VH00ZE,"STRIPE B,L FR COVER TYPE 1",HGP,,PCS,,17500.00,15
86644K2VN20ZA,"STRIPE B,R FR COVER TYPE 1",HGP,,PCS,,24500.00,15
86644K2VN40ZA,"STRIPE B,R FR COVER TYPE 1",HGP,,PCS,,20000.00,15
86644K2VN50ZA,"STRIPE B,R FR COVER TYPE 2",HGP,,PCS,,20000.00,15
86644K2VN50ZB,"STRIPE B,R FR COVER TYPE 1",HGP,,PCS,,20000.00,15
86644K2VN60ZA,"STRIPE B,R FR COVER TYPE 2",HGP,,PCS,,14000.00,15
86644K2VN60ZB,"STRIPE B,R FR COVER TYPE 1",HGP,,PCS,,14000.00,15
86644K33D10ZA,STRIPE B L MIDDLE COWL,HGP,,PCS,,113000.00,15
86644K33T70ZA,STRIPE B L MIDDLE COWL,HGP,,PCS,,94500.00,15
86644K3BN10ZA,"STRIPE,L MIDDLE COWL B, TYPE 1",HGP,,PCS,,66000.00,15
86644K45A00ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,132000.00,15
86644K45A20ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,61000.00,15
86644K45A50ZA,"STRIPE,L MIDDLE COWL, TYPE 1",HGP,,PCS,,7000.00,15
86644K45A60ZA,"STRIPE A,L MIDDLE COWL, TYPE 1",HGP,,PCS,,75000.00,15
86644K45A70ZA,"STRIPE A,L MIDDLE COWL, TYPE 1",HGP,,PCS,,165000.00,15
86644K45A80ZA,"STRIPE A,L MIDDLE COWL, TYPE 1",HGP,,PCS,,67000.00,15
86644K45N40ZA,STRIPE L FUEL TANK COVER 2,HGP,,PCS,,12500.00,15
86644K45N40ZB,STRIPE L FUEL TANK COVER 1,HGP,,PCS,,37000.00,15
86644K45N50ZA,STRIPE B L MIDDLE COWL 1,HGP,,PCS,,20500.00,15
86644K45NL0ZA,"STRIPE,L MIDDLE COWL TYPE 1",HGP,,PCS,,76500.00,15
86644K45NS0ZA,"STRIPE,L MIDDLE COWL B",HGP,,PCS,,25500.00,15
86644K45NU0ZA,"STRIPE, L MIDDLE COWL B",HGP,,PCS,,41000.00,15
86644K45NX0ZA,"STRIPE,L MIDDLE COWL TYPE 1",HGP,,PCS,,132000.00,15
86644K45NZ0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,76500.00,15
86644K56H00ZA,"STRIPE A,L SIDE UPPER COVER (EXP)",HGP,,PCS,,25500.00,15
86644K56H00ZB,"STRIPE A,L SIDE UPPER COVER (EXP)",HGP,,PCS,,25500.00,15
86644K56H00ZC,"STRIPE A,L SIDE UPPER COVER (EXP)",HGP,,PCS,,17500.00,15
86644K56H20ZA,STRIPE A L SD UP CVR 1 EXP,HGP,,PCS,,12500.00,15
86644K56H20ZB,STRIPE A L SD UP CVR 2 EXP,HGP,,PCS,,12500.00,15
86644K56H60ZA,STRIPE L SID UPR CVER TY 1,HGP,,PCS,,29000.00,15
86644K56H80ZA,"STRIPE L, SD UPRCVR TYP 1",HGP,,PCS,,27500.00,15
86644K56H90ZA,"STRIPE A,L SD UPRCVR TYP 2",HGP,,PCS,,27500.00,15
86644K56H90ZB,"STRIPE A,L SD UPRCVR TYP 1",HGP,,PCS,,27500.00,15
86644K56N20ZA,"STRIPE B,L SIDE LOWER COWL (EXP)",HGP,,PCS,,10500.00,15
86644K56N50ZA,STRIPE A L SD UPPER CVR 3,HGP,,PCS,,30500.00,15
86644K56N50ZB,STRIPE A L SD UPPER CVR 2,HGP,,PCS,,30500.00,15
86644K56N50ZC,STRIPE A L SD UPPER CVR 1,HGP,,PCS,,30500.00,15
86644K56N70ZA,STRIPE A L SD UPPER CVR 1,HGP,,PCS,,24500.00,15
86644K56NF0ZA,"STRIPE A,L SD UPRCVR TYP 2",HGP,,PCS,,28500.00,15
86644K56NF0ZB,"STRIPE A,L SD UPRCVR TYP 1",HGP,,PCS,,28500.00,15
86644K56NG0ZA,"STRIPE A,L SD UPRCVR TYP 1",HGP,,PCS,,30500.00,15
86644K56NH0ZA,"STRIPE A,L SD UPRCVR TYP 1",HGP,,PCS,,30500.00,15
86644K56NJ0ZA,"STRIPE B, L SIDE COVER TYPE 2",HGP,,PCS,,56000.00,15
86644K56NJ0ZB,"STRIPE B,L SIDE CVR TYPE 1",HGP,,PCS,,56000.00,15
86644K56NK0ZA,"STRIPE B,L SIDE CVR TYPE 2",HGP,,PCS,,15500.00,15
86644K56NK0ZB,"STRIPE B, L SIDE COVER TYPE 1",HGP,,PCS,,15500.00,15
86644K56NL0ZA,"STRIPE A,L SIDE UP CVR,TY2",HGP,,PCS,,41000.00,15
86644K56NL0ZB,"STRIPE A,L SIDE UP CVR,TY1",HGP,,PCS,,41000.00,15
86644K56NN0ZA,"STRIPE A,L SIDE UP CVR,TY1",HGP,,PCS,,41000.00,15
86644K58N60ZA,"STRIPE B L, FR CVR TYPE 2",HGP,,PCS,,20500.00,15
86644K58N60ZB,"STRIPE B L, FR CVR TYPE 1",HGP,,PCS,,20500.00,15
86644K60H40ZA,STRIPE B FR COVER,HGP,,PCS,,3000.00,15
86644K60H40ZB,STRIPE B FR COVER,HGP,,PCS,,3000.00,15
86644K60H40ZC,STRIPE B FR COVER,HGP,,PCS,,3000.00,15
86644K60H40ZD,STRIPE B FR COVER,HGP,,PCS,,3000.00,15
86644K64MD0ZA,"STRIPE B,R MIDDLE SIDE",HGP,,PCS,,89500.00,15
86644K64N00ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,0.00,15
86644K64N01ZA,"STRIPE,L MIDDLE COWL",HGP,,PCS,,30500.00,15
86644K64N20ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,15500.00,15
86644K64N40ZA,"STRIPE, L. MIDDLE COWL",HGP,,PCS,,91500.00,15
86644K64N60ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,102000.00,15
86644K64N80ZA,"STRIPE A, L. MIDDLE COWL",HGP,,PCS,,30500.00,15
86644K64NA0ZA,"STRIPE A, R MID COWL(TYP2)",HGP,,PCS,,25500.00,15
86644K64NA0ZB,"STRIPE A, R MID COWL(TYP1)",HGP,,PCS,,25500.00,15
86644K64NC0ZA,"STRIPE A, L MID COWL(TYP1)",HGP,,PCS,,122000.00,15
86644K64NG0ZA,"STRIPE A,L MID COWL(TYP1)",HGP,,PCS,,152500.00,15
86644K64NH0ZA,"STRIPE A, R MIDDL CWL TYP 1",HGP,,PCS,,23500.00,15
86644K64NK0ZA,"STRIPE B,R MIDDL CWL TYP 1",HGP,,PCS,,89500.00,15
86644K64NM0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,32000.00,15
86644K64NN0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,215000.00,15
86644K64NP0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,32000.00,15
86644K64NQ0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,75000.00,15
86644K64NR0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,150000.00,15
86644K64NS0ZA,"STRIPE A,L MIDDLE COWL TYPE 1",HGP,,PCS,,28000.00,15
86644KPP620ZA,STRIPE L MIDDLE C TOP,HGP,,PCS,,1151000.00,15
86644KPP620ZB,STRIPE L MIDDLE C TOP,HGP,,PCS,,1151000.00,15
86644KPP630ZA,STRIPE L COWL FR TOP,HGP,,PCS,,274500.00,15
86644KPP640ZA,STRIPE L MIDDLE C TOP,HGP,,PCS,,1180000.00,15
86644KPPT00ZA,"STRIPE A,L MIDDL COWL T3",HGP,,PCS,,860000.00,15
86644KPPT00ZB,"STRIPE A,L MIDDLE COWL T1",HGP,,PCS,,860000.00,15
86644KPPT00ZC,"STRIPE A,L MIDDLE COWL T2",HGP,,PCS,,860000.00,15
86644KTYD70ZA,STRIPE L FR SD,HGP,,PCS,,48000.00,15
86644KWZ750,EMBLEM L SUBBODY COVER,HGP,,PCS,,55500.00,15
86644KZR770ZA,MARK FI IDLING ST,HGP,,PCS,,24500.00,15
86644KZR771ZA,"MARK,FI IDLING ST",HGP,,PCS,,15500.00,15
86644KZZJ00ZA,STRIPE B L MIDDLE,HGP,,PCS,,25000.00,15
86644KZZU00ZA,STRIPE B L MIDDLE,HGP,,PCS,,12000.00,15
86644KZZU00ZB,STRIPE B L MIDDLE,HGP,,PCS,,13000.00,15
86644MGPD80ZA,"STRIPE A, L. MIDDLE COWL TYPE1",HGP,,PCS,,1987000.00,15
86644MJED20ZA,"STRIPE, L. MIDDLE COWL A TYPE1",HGP,,PCS,,1110000.00,15
86644MJEDH0ZB,STRIPE B L SHROUDSIDE,HGP,,PCS,,11000.00,15
86644MJEDM0ZA,STRIPE BL SHROUD,HGP,,PCS,,10000.00,15
86644MJEG40ZA,"STRIPE A, L. SHROUD A",HGP,,PCS,,245000.00,15
86644MJPE50ZA,"STRIPE B, L. MIDDLE COWL",HGP,,PCS,,358500.00,15
86644MJPF50ZA,STRIPE B L MIDDLE,HGP,,PCS,,358500.00,15
86644MJVJ62ZA,STRIPE B L MIDDLE COWL,HGP,,PCS,,58000.00,15
86644MJWDR0ZA,STRIPE B L MIDDLE,HGP,,PCS,,27000.00,15
86644MJWDR0ZC,STRIPE B L MIDDLE,HGP,,PCS,,27000.00,15
86644MJWJ00ZC,"STRIPE B, L. MIDDLE COWL",HGP,,PCS,,139500.00,15
86644MJWJ20ZD,"STRIPE B, L. MIDDLE COWL",HGP,,PCS,,116000.00,15
86644MKFD40ZA,STRIPE A L MIDDLE,HGP,,PCS,,1034500.00,15
86644MKFD60ZA,STRIPE A L MIDDLE,HGP,,PCS,,1034500.00,15
86644MKFD80ZA,STRIPE A L MIDDLE COVER,HGP,,PCS,,1034500.00,15
86644MKFD80ZB,STRIPE A L MIDDLE COVER,HGP,,PCS,,1034500.00,15
86644MKFDK0ZA,STRIPE A L MIDDLE,HGP,,PCS,,1034500.00,15
86644MKHD30ZA,STRIPE B L SIDE SIDE,HGP,,PCS,,190000.00,15
86644MKHD70ZB,STRIPE B L SIDE,HGP,,PCS,,190000.00,15
86644MKKD20ZA,STRIPE B L MIDDLE COVER,HGP,,PCS,,344500.00,15
86644MKKDL0ZA,STRIPE B L MIDDLE COVER,HGP,,PCS,,344500.00,15
86644MKKDQ0ZA,STRIPE B L MIDDLESIDE,HGP,,PCS,,348500.00,15
86644MKPDQ0ZA,MARK L MIDDLE COW,HGP,,PCS,,10000.00,15
86644MKPDQ0ZB,MARK L MIDDLE COW,HGP,,PCS,,10000.00,15
86644MKPDQ0ZC,MARK L MIDDLE COW,HGP,,PCS,,10000.00,15
86644MKPJ00ZB,STRIPE L FR UPPER,HGP,,PCS,,37000.00,15
86644MKPJ00ZC,STRIPE L FR UPPER,HGP,,PCS,,37000.00,15
86644MKPJ80ZB,STRIPE B L MIDDLE,HGP,,PCS,,51000.00,15
86644MKPJ80ZC,STRIPE B L MIDDLE,HGP,,PCS,,51000.00,15
86644MKRD20ZA,STRIPE L WINGLET,HGP,,PCS,,638000.00,15
86644MKRD90ZA,STRIPE A L WINGLE,HGP,,PCS,,654000.00,15
86644MKSEC0ZA,"STRIPE B, L. MIDDLE COWL",HGP,,PCS,,326000.00,15
86644MLCD10ZA,"STRIPE B,L SIDE C",HGP,,PCS,,826000.00,15
86644MLGEG0ZB,STRIPE B L MIDDLE,HGP,,PCS,,244000.00,15
86644MLNE40ZA,"STRIPE B,L MIDDLE",HGP,,PCS,,0.00,15
86645K0JN20ZA,"MARK,GENIO FR TYPE 1",HGP,,PCS,,15500.00,15
86645K0JN40ZA,"MARK, GENIO FR TYPE 4",HGP,,PCS,,15500.00,15
86645K0JN40ZB,"MARK, GENIO FR TYPE 3",HGP,,PCS,,15500.00,15
86645K0JN40ZC,"MARK, GENIO FR TYPE 2",HGP,,PCS,,15500.00,15
86645K0JN40ZD,"MARK, GENIO FR TYPE 1",HGP,,PCS,,15500.00,15
